Day,Month,Year,Country,Location/Atoll,Protection Status,Duration of protection,Site,any other metadata,Depth,Family,Species,FID,Fish size,IP/TP (parrots),Group size,Pre-flight behaviour,post-flight,Observer,Structure (CI - average of site),Fishers,pop,km reef,fishers/km,pop/km,fishers/kmmpa,pop/kmmpa
6,10,2012,PNG,Karkar Island,Semi-protected,2,,,2.4,Acanthuridae,Ctenochaetus striatus,160,20,,,,,David Feary,,204,370,4.3,47.44186047,86.04651163,52.98701299,96.1038961
6,10,2012,PNG,Karkar Island,Semi-protected,2,,,3.8,Acanthuridae,Ctenochaetus striatus,170,20,,,,,David Feary,,204,370,4.3,47.44186047,86.04651163,52.98701299,96.1038961
6,10,2012,PNG,Karkar Island,Semi-protected,2,,,4,Acanthuridae,Ctenochaetus striatus,220,20,,,,,David Feary,,204,370,4.3,47.44186047,86.04651163,52.98701299,96.1038961
6,10,2012,PNG,Karkar Island,Semi-protected,2,,,2.4,Acanthuridae,Ctenochaetus striatus,120,20,,,,,David Feary,,204,370,4.3,47.44186047,86.04651163,52.98701299,96.1038961
6,10,2012,PNG,Karkar Island,Semi-protected,2,,,2,Acanthuridae,Ctenochaetus striatus,220,20,,,,,David Feary,,204,370,4.3,47.44186047,86.04651163,52.98701299,96.1038961
6,10,2012,PNG,Karkar Island,Semi-protected,2,,,2,Acanthuridae,Ctenochaetus striatus,150,20,,,,,David Feary,,204,370,4.3,47.44186047,86.04651163,52.98701299,96.1038961
6,10,2012,PNG,Karkar Island,Semi-protected,2,,,3.7,Acanthuridae,Ctenochaetus striatus,70,20,,,,,David Feary,,204,370,4.3,47.44186047,86.04651163,52.98701299,96.1038961
6,10,2012,PNG,Karkar Island,Semi-protected,2,,,3,Acanthuridae,Ctenochaetus striatus,120,20,,,,,David Feary,,204,370,4.3,47.44186047,86.04651163,52.98701299,96.1038961
6,10,2012,PNG,Karkar Island,Semi-protected,2,,,3.4,Acanthuridae,Ctenochaetus striatus,240,20,,,,,David Feary,,204,370,4.3,47.44186047,86.04651163,52.98701299,96.1038961
7,10,2012,PNG,Karkar Island,Fished,2,,,4.6,Acanthuridae,Ctenochaetus striatus,200,20,,,,,David Feary,,204,370,4.3,47.44186047,86.04651163,52.98701299,96.1038961
7,10,2012,PNG,Karkar Island,Fished,2,,,3.3,Acanthuridae,Ctenochaetus striatus,250,20,,,,,David Feary,,204,370,4.3,47.44186047,86.04651163,52.98701299,96.1038961
8,10,2012,PNG,Karkar Island,Fished,2,,,3.8,Acanthuridae,Ctenochaetus striatus,210,20,,,,,David Feary,,204,370,4.3,47.44186047,86.04651163,52.98701299,96.1038961
8,10,2012,PNG,Karkar Island,Fished,2,,,3.5,Acanthuridae,Ctenochaetus striatus,160,20,,,,,David Feary,,204,370,4.3,47.44186047,86.04651163,52.98701299,96.1038961
9,10,2012,PNG,Karkar Island,Semi-protected,2,,,4.5,Scaridae,Scarus dimidiatus,520,20,,,,,David Feary,,204,370,4.3,47.44186047,86.04651163,52.98701299,96.1038961
9,10,2012,PNG,Karkar Island,Semi-protected,2,,,2.5,Scaridae,Scarus dimidiatus,420,20,,,,,David Feary,,204,370,4.3,47.44186047,86.04651163,52.98701299,96.1038961
9,10,2012,PNG,Karkar Island,Semi-protected,2,,,3,Scaridae,Scarus dimidiatus,320,20,,,,,David Feary,,204,370,4.3,47.44186047,86.04651163,52.98701299,96.1038961
9,10,2012,PNG,Karkar Island,Semi-protected,2,,,2,Scaridae,Scarus dimidiatus,170,20,,,,,David Feary,,204,370,4.3,47.44186047,86.04651163,52.98701299,96.1038961
9,10,2012,PNG,Karkar Island,Fished,2,,,4,Scaridae,Scarus dimidiatus,340,20,,,,,David Feary,,204,370,4.3,47.44186047,86.04651163,52.98701299,96.1038961
9,10,2012,PNG,Karkar Island,Fished,2,,,3,Scaridae,Scarus dimidiatus,390,20,,,,,David Feary,,204,370,4.3,47.44186047,86.04651163,52.98701299,96.1038961
